cohort_id,covariate_id,mean,sd,database_id
23,21603216410,0.1114,0.3339,CMSDESynPUF1k
23,989878410,0.067,0.2591,CMSDESynPUF1k
23,19010309410,0.0295,0.172,CMSDESynPUF1k
23,745268410,0.0227,0.1508,CMSDESynPUF1k
22,751246410,-0.1923,NA,CMSDESynPUF1k
23,21600129410,0.0341,0.1847,CMSDESynPUF1k
22,21600498410,-0.1923,NA,CMSDESynPUF1k
23,21604135410,0.0364,0.1908,CMSDESynPUF1k
23,21602431410,-0.0057,NA,CMSDESynPUF1k
23,21602429410,0.0125,0.1119,CMSDESynPUF1k
23,1305637410,-0.0057,NA,CMSDESynPUF1k
23,1373928410,0.0705,0.2656,CMSDESynPUF1k
23,1521369410,0.0068,0.0826,CMSDESynPUF1k
23,21603594410,0.1523,0.3904,CMSDESynPUF1k
22,21601682410,0.4231,0.6628,CMSDESynPUF1k
23,733008410,0.0841,0.2901,CMSDESynPUF1k
23,914533410,0.0091,0.0954,CMSDESynPUF1k
23,21600139410,-0.0057,NA,CMSDESynPUF1k
23,21602384410,0.0159,0.1262,CMSDESynPUF1k
23,19092849410,0.0159,0.1262,CMSDESynPUF1k
22,21604220410,-0.1923,NA,CMSDESynPUF1k
23,19069022410,0.0364,0.1908,CMSDESynPUF1k
23,40161896410,-0.0057,NA,CMSDESynPUF1k
23,711584410,0.0352,0.1878,CMSDESynPUF1k
23,21604171410,0.0239,0.1546,CMSDESynPUF1k
23,21603196410,0.0227,0.1508,CMSDESynPUF1k
23,1310317410,0.0091,0.0954,CMSDESynPUF1k
23,21601574410,-0.0057,NA,CMSDESynPUF1k
23,21601625410,0.058,0.2409,CMSDESynPUF1k
23,752061410,0.0159,0.1262,CMSDESynPUF1k
23,907879410,0.0068,0.0826,CMSDESynPUF1k
23,21602538410,0.0307,0.1753,CMSDESynPUF1k
23,40175868410,-0.0057,NA,CMSDESynPUF1k
23,21600269410,-0.0057,NA,CMSDESynPUF1k
23,21602410410,0.017,0.1306,CMSDESynPUF1k
23,19080982410,0.0114,0.1067,CMSDESynPUF1k
23,21603819410,0.025,0.1582,CMSDESynPUF1k
23,19035704410,0.0295,0.172,CMSDESynPUF1k
23,21604661410,0.0102,0.1012,CMSDESynPUF1k
23,21603409410,-0.0057,NA,CMSDESynPUF1k
23,1314273410,-0.0057,NA,CMSDESynPUF1k
23,1777806410,0.0523,0.2288,CMSDESynPUF1k
23,40161793410,-0.0057,NA,CMSDESynPUF1k
23,40162087410,-0.0057,NA,CMSDESynPUF1k
23,720810410,0.0182,0.1349,CMSDESynPUF1k
23,21604967410,0.0091,0.0954,CMSDESynPUF1k
23,1352213410,0.0091,0.0954,CMSDESynPUF1k
23,40226715410,-0.0057,NA,CMSDESynPUF1k
22,21602100410,-0.1923,NA,CMSDESynPUF1k
22,21600652410,-0.1923,NA,CMSDESynPUF1k
22,21602098410,-0.1923,NA,CMSDESynPUF1k
22,21603072410,-0.1923,NA,CMSDESynPUF1k
22,40174268410,-0.1923,NA,CMSDESynPUF1k
23,917006410,0.008,0.0892,CMSDESynPUF1k
23,904639410,-0.0057,NA,CMSDESynPUF1k
23,991710410,0.0068,0.0826,CMSDESynPUF1k
23,21603585410,0.0159,0.1262,CMSDESynPUF1k
23,996541410,0.0091,0.0954,CMSDESynPUF1k
23,1150345410,0.0295,0.172,CMSDESynPUF1k
23,1351461410,0.0125,0.1119,CMSDESynPUF1k
23,1548111410,-0.0057,NA,CMSDESynPUF1k
22,21600884410,-0.1923,NA,CMSDESynPUF1k
22,21601167410,-0.1923,NA,CMSDESynPUF1k
23,968426410,0.0205,0.1431,CMSDESynPUF1k
22,21605212410,0.3077,0.5653,CMSDESynPUF1k
23,1102917410,-0.0057,NA,CMSDESynPUF1k
23,19077143410,-0.0057,NA,CMSDESynPUF1k
23,21601427410,0.0091,0.0954,CMSDESynPUF1k
23,40183759410,-0.0057,NA,CMSDESynPUF1k
23,903643410,0.0068,0.0826,CMSDESynPUF1k
23,916751410,-0.0057,NA,CMSDESynPUF1k
23,750146410,-0.0057,NA,CMSDESynPUF1k
23,1351115410,-0.0057,NA,CMSDESynPUF1k
23,19078097410,-0.0057,NA,CMSDESynPUF1k
23,19078219410,-0.0057,NA,CMSDESynPUF1k
22,1036094410,-0.1923,NA,CMSDESynPUF1k
22,21604816410,-0.1923,NA,CMSDESynPUF1k
22,21603638410,-0.1923,NA,CMSDESynPUF1k
22,1361711410,-0.1923,NA,CMSDESynPUF1k
22,40226742410,-0.1923,NA,CMSDESynPUF1k
23,21604874410,-0.0057,NA,CMSDESynPUF1k
23,19051463410,-0.0057,NA,CMSDESynPUF1k
23,40161344410,-0.0057,NA,CMSDESynPUF1k
23,985247410,-0.0057,NA,CMSDESynPUF1k
23,21600048410,0.017,0.1306,CMSDESynPUF1k
23,19020994410,-0.0057,NA,CMSDESynPUF1k
23,778474410,0.0216,0.147,CMSDESynPUF1k
23,919986410,-0.0057,NA,CMSDESynPUF1k
23,21605146410,0.008,0.0892,CMSDESynPUF1k
23,21604820410,-0.0057,NA,CMSDESynPUF1k
23,19011440410,-0.0057,NA,CMSDESynPUF1k
23,923081410,0.0159,0.1262,CMSDESynPUF1k
22,21600128410,-0.1923,NA,CMSDESynPUF1k
23,19026180410,-0.0057,NA,CMSDESynPUF1k
23,1309068410,0.0148,0.1216,CMSDESynPUF1k
22,1154332410,0.1923,0.4469,CMSDESynPUF1k
23,40172504410,-0.0057,NA,CMSDESynPUF1k
23,40223799410,-0.0057,NA,CMSDESynPUF1k
23,40163694410,-0.0057,NA,CMSDESynPUF1k
23,40163702410,-0.0057,NA,CMSDESynPUF1k
23,21601128410,-0.0057,NA,CMSDESynPUF1k
23,40170786410,-0.0057,NA,CMSDESynPUF1k
23,19087090410,0.008,0.0892,CMSDESynPUF1k
23,1580747410,0.0068,0.0826,CMSDESynPUF1k
23,21602786410,-0.0057,NA,CMSDESynPUF1k
23,719311410,0.0091,0.0954,CMSDESynPUF1k
23,40161989410,-0.0057,NA,CMSDESynPUF1k
23,1353256410,-0.0057,NA,CMSDESynPUF1k
23,40170858410,0.0068,0.0826,CMSDESynPUF1k
23,21602049410,-0.0057,NA,CMSDESynPUF1k
23,21600951410,0.0091,0.0954,CMSDESynPUF1k
23,766209410,-0.0057,NA,CMSDESynPUF1k
22,923645410,-0.1923,NA,CMSDESynPUF1k
22,21600532410,-0.1923,NA,CMSDESynPUF1k
22,986417410,-0.1923,NA,CMSDESynPUF1k
22,21600432410,-0.1923,NA,CMSDESynPUF1k
22,21602323410,-0.1923,NA,CMSDESynPUF1k
23,1376289410,0.008,0.0892,CMSDESynPUF1k
23,523365410,-0.0057,NA,CMSDESynPUF1k
23,523367410,-0.0057,NA,CMSDESynPUF1k
23,40175734410,-0.0057,NA,CMSDESynPUF1k
23,40227359410,-0.0057,NA,CMSDESynPUF1k
23,21604024410,-0.0057,NA,CMSDESynPUF1k
23,40167231410,-0.0057,NA,CMSDESynPUF1k
23,40161030410,-0.0057,NA,CMSDESynPUF1k
22,21601079410,-0.1923,NA,CMSDESynPUF1k
22,40161750410,-0.1923,NA,CMSDESynPUF1k
23,742185410,-0.0057,NA,CMSDESynPUF1k
23,1596779410,-0.0057,NA,CMSDESynPUF1k
23,40161680410,-0.0057,NA,CMSDESynPUF1k
23,21603834410,-0.0057,NA,CMSDESynPUF1k
23,21602777410,-0.0057,NA,CMSDESynPUF1k
23,19038024410,-0.0057,NA,CMSDESynPUF1k
23,40172644410,-0.0057,NA,CMSDESynPUF1k
22,1322184410,-0.1923,NA,CMSDESynPUF1k
22,40175842410,-0.1923,NA,CMSDESynPUF1k
23,1366237410,-0.0057,NA,CMSDESynPUF1k
23,19054245410,-0.0057,NA,CMSDESynPUF1k
23,911486410,-0.0057,NA,CMSDESynPUF1k
23,962398410,-0.0057,NA,CMSDESynPUF1k
23,21600522410,-0.0057,NA,CMSDESynPUF1k
23,966468410,-0.0057,NA,CMSDESynPUF1k
22,21604510410,-0.1923,NA,CMSDESynPUF1k
22,21600511410,-0.1923,NA,CMSDESynPUF1k
22,1102527410,-0.1923,NA,CMSDESynPUF1k
22,1153664410,-0.1923,NA,CMSDESynPUF1k
22,21601032410,-0.1923,NA,CMSDESynPUF1k
22,1729720410,-0.1923,NA,CMSDESynPUF1k
23,19019131410,-0.0057,NA,CMSDESynPUF1k
23,916005410,-0.0057,NA,CMSDESynPUF1k
23,40172453410,-0.0057,NA,CMSDESynPUF1k
22,704984410,-0.1923,NA,CMSDESynPUF1k
22,957797410,-0.1923,NA,CMSDESynPUF1k
22,1338005410,-0.1923,NA,CMSDESynPUF1k
22,21602506410,-0.1923,NA,CMSDESynPUF1k
22,40172492410,-0.1923,NA,CMSDESynPUF1k
23,40172206410,-0.0057,NA,CMSDESynPUF1k
23,21601033410,-0.0057,NA,CMSDESynPUF1k
23,40160939410,-0.0057,NA,CMSDESynPUF1k
23,21603102410,-0.0057,NA,CMSDESynPUF1k
23,40170741410,-0.0057,NA,CMSDESynPUF1k
23,1512480410,-0.0057,NA,CMSDESynPUF1k
22,529303410,-0.1923,NA,CMSDESynPUF1k
22,21605200410,-0.1923,NA,CMSDESynPUF1k
22,927478410,-0.1923,NA,CMSDESynPUF1k
22,21601154410,-0.1923,NA,CMSDESynPUF1k
22,21602779410,-0.1923,NA,CMSDESynPUF1k
22,1512446410,-0.1923,NA,CMSDESynPUF1k
22,1553610410,-0.1923,NA,CMSDESynPUF1k
23,21601226410,-0.0057,NA,CMSDESynPUF1k
22,21605059410,-0.1923,NA,CMSDESynPUF1k
22,21601421410,-0.1923,NA,CMSDESynPUF1k
22,1336825410,-0.1923,NA,CMSDESynPUF1k
22,1338512410,-0.1923,NA,CMSDESynPUF1k
22,40169661410,-0.1923,NA,CMSDESynPUF1k
22,744740410,-0.1923,NA,CMSDESynPUF1k
22,1342439410,-0.1923,NA,CMSDESynPUF1k
22,1511646410,-0.1923,NA,CMSDESynPUF1k
23,40167317410,-0.0057,NA,CMSDESynPUF1k
23,19010955410,-0.0057,NA,CMSDESynPUF1k
23,19018419410,-0.0057,NA,CMSDESynPUF1k
23,766067410,-0.0057,NA,CMSDESynPUF1k
23,40171120410,-0.0057,NA,CMSDESynPUF1k
23,1373225410,-0.0057,NA,CMSDESynPUF1k
23,21604606410,0.183,0.428,CMSDESynPUF1k
23,21604091410,0.167,0.4089,CMSDESynPUF1k
23,742267410,0.0386,0.1967,CMSDESynPUF1k
23,21603551410,0.5318,0.7297,CMSDESynPUF1k
23,21603966410,0.1909,0.4372,CMSDESynPUF1k
23,21604364410,0.0795,0.2822,CMSDESynPUF1k
23,21600960410,0.3886,0.6238,CMSDESynPUF1k
23,1539403410,0.2909,0.5397,CMSDESynPUF1k
23,1713332410,0.1284,0.3585,CMSDESynPUF1k
23,751412410,0.017,0.1306,CMSDESynPUF1k
23,733301410,0.0216,0.147,CMSDESynPUF1k
23,21600679410,0.0182,0.1349,CMSDESynPUF1k
23,21604515410,0.0489,0.2212,CMSDESynPUF1k
23,781039410,0.0511,0.2263,CMSDESynPUF1k
23,21604304410,0.2011,0.4487,CMSDESynPUF1k
23,1134439410,0.1102,0.3322,CMSDESynPUF1k
23,1353766410,0.2148,0.4637,CMSDESynPUF1k
23,21603006410,0.1545,0.3933,CMSDESynPUF1k
23,21604181410,0.183,0.428,CMSDESynPUF1k
22,21604389410,0.4231,0.6628,CMSDESynPUF1k
23,21604838410,0.0148,0.1216,CMSDESynPUF1k
23,929887410,0.1159,0.3406,CMSDESynPUF1k
22,21603616410,0.3077,0.5653,CMSDESynPUF1k
22,21602722410,0.4231,0.6628,CMSDESynPUF1k
22,21605007410,0.8462,0.9374,CMSDESynPUF1k
22,21603503410,-0.1923,NA,CMSDESynPUF1k
23,1163944410,0.125,0.3538,CMSDESynPUF1k
23,1300673410,-0.0057,NA,CMSDESynPUF1k
23,1328165410,0.1591,0.3991,CMSDESynPUF1k
22,21604383410,-0.1923,NA,CMSDESynPUF1k
22,21600397410,-0.1923,NA,CMSDESynPUF1k
22,21602752410,0.5,0.7206,CMSDESynPUF1k
22,21601855410,0.6923,0.8479,CMSDESynPUF1k
22,1738521410,-0.1923,NA,CMSDESynPUF1k
23,757627410,0.0136,0.1168,CMSDESynPUF1k
23,21601907410,0.4125,0.6426,CMSDESynPUF1k
23,21601606410,0.075,0.274,CMSDESynPUF1k
23,21603302410,0.1511,0.389,CMSDESynPUF1k
23,21600427410,0.0705,0.2656,CMSDESynPUF1k
23,21602930410,0.0636,0.2524,CMSDESynPUF1k
23,780369410,0.0136,0.1168,CMSDESynPUF1k
23,21600011410,0.1239,0.3521,CMSDESynPUF1k
23,996416410,0.0534,0.2312,CMSDESynPUF1k
23,1195334410,0.0364,0.1908,CMSDESynPUF1k
23,21601077410,0.1977,0.4449,CMSDESynPUF1k
23,1547504410,0.0432,0.2079,CMSDESynPUF1k
23,1754994410,0.0216,0.147,CMSDESynPUF1k
23,1796458410,-0.0057,NA,CMSDESynPUF1k
23,19044522410,0.0068,0.0826,CMSDESynPUF1k
23,40161386410,-0.0057,NA,CMSDESynPUF1k
23,1119510410,0.0648,0.2546,CMSDESynPUF1k
23,21603207410,0.1159,0.3406,CMSDESynPUF1k
23,21600537410,0.0261,0.1618,CMSDESynPUF1k
23,21604555410,0.0227,0.1508,CMSDESynPUF1k
23,1143374410,0.0284,0.1686,CMSDESynPUF1k
23,19076414410,-0.0057,NA,CMSDESynPUF1k
23,21604803410,0.0159,0.1262,CMSDESynPUF1k
23,21603746410,0.0716,0.2677,CMSDESynPUF1k
23,933952410,0.0068,0.0826,CMSDESynPUF1k
23,21605229410,0.0432,0.2079,CMSDESynPUF1k
23,1518148410,0.0295,0.172,CMSDESynPUF1k
23,21604849410,0.0693,0.2634,CMSDESynPUF1k
23,21602095410,0.0659,0.2569,CMSDESynPUF1k
23,21600875410,0.0136,0.1168,CMSDESynPUF1k
23,961047410,0.0966,0.311,CMSDESynPUF1k
23,21602004410,0.0989,0.3146,CMSDESynPUF1k
23,1152631410,0.0114,0.1067,CMSDESynPUF1k
23,1154161410,0.0261,0.1618,CMSDESynPUF1k
23,21604036410,0.1545,0.3933,CMSDESynPUF1k
23,924724410,0.0341,0.1847,CMSDESynPUF1k
23,1164108410,-0.0057,NA,CMSDESynPUF1k
23,21600249410,0.0352,0.1878,CMSDESynPUF1k
23,21600697410,0.0239,0.1546,CMSDESynPUF1k
23,21603747410,0.0193,0.1391,CMSDESynPUF1k
23,700299410,0.0534,0.2312,CMSDESynPUF1k
23,1300978410,0.0091,0.0954,CMSDESynPUF1k
23,932815410,0.025,0.1582,CMSDESynPUF1k
23,1501761410,0.0136,0.1168,CMSDESynPUF1k
23,1790692410,-0.0057,NA,CMSDESynPUF1k
23,21602667410,0.0705,0.2656,CMSDESynPUF1k
23,21601006410,-0.0057,NA,CMSDESynPUF1k
23,1796435410,-0.0057,NA,CMSDESynPUF1k
23,906780410,0.0455,0.2133,CMSDESynPUF1k
22,911354410,-0.1923,NA,CMSDESynPUF1k
22,21605125410,0.2308,0.4895,CMSDESynPUF1k
23,21604825410,0.0216,0.147,CMSDESynPUF1k
22,21603249410,0.1923,0.4469,CMSDESynPUF1k
22,21603311410,0.2308,0.4895,CMSDESynPUF1k
22,21603327410,0.2308,0.4895,CMSDESynPUF1k
23,1309799410,0.0136,0.1168,CMSDESynPUF1k
22,21601532410,0.2692,0.5288,CMSDESynPUF1k
23,21601445410,0.0193,0.1391,CMSDESynPUF1k
23,1378382410,-0.0057,NA,CMSDESynPUF1k
23,21605268410,0.0148,0.1216,CMSDESynPUF1k
23,19024728410,-0.0057,NA,CMSDESynPUF1k
23,1300153410,-0.0057,NA,CMSDESynPUF1k
23,1319751410,-0.0057,NA,CMSDESynPUF1k
23,21603845410,-0.0057,NA,CMSDESynPUF1k
23,19058410410,-0.0057,NA,CMSDESynPUF1k
23,718122410,0.0193,0.1391,CMSDESynPUF1k
23,785788410,0.0307,0.1753,CMSDESynPUF1k
23,1326378410,0.0091,0.0954,CMSDESynPUF1k
23,21602202410,0.017,0.1306,CMSDESynPUF1k
23,21603874410,0.008,0.0892,CMSDESynPUF1k
23,718583410,-0.0057,NA,CMSDESynPUF1k
23,959196410,-0.0057,NA,CMSDESynPUF1k
22,749910410,-0.1923,NA,CMSDESynPUF1k
23,21602210410,-0.0057,NA,CMSDESynPUF1k
22,21604343410,0.4231,0.6628,CMSDESynPUF1k
22,21603365410,0.4231,0.6628,CMSDESynPUF1k
22,21601782410,0.5385,0.7478,CMSDESynPUF1k
22,21604462410,0.1923,0.4469,CMSDESynPUF1k
23,40170452410,-0.0057,NA,CMSDESynPUF1k
23,21602682410,0.0125,0.1119,CMSDESynPUF1k
23,21603890410,0.042,0.2052,CMSDESynPUF1k
23,21603907410,-0.0057,NA,CMSDESynPUF1k
23,1119119410,-0.0057,NA,CMSDESynPUF1k
23,1586449410,-0.0057,NA,CMSDESynPUF1k
23,21600722410,0.0148,0.1216,CMSDESynPUF1k
23,21601965410,0.017,0.1306,CMSDESynPUF1k
23,21603142410,-0.0057,NA,CMSDESynPUF1k
23,1763339410,-0.0057,NA,CMSDESynPUF1k
23,1531601410,-0.0057,NA,CMSDESynPUF1k
23,21601560410,0.0239,0.1546,CMSDESynPUF1k
23,21601579410,0.0227,0.1508,CMSDESynPUF1k
22,21604530410,-0.1923,NA,CMSDESynPUF1k
23,21602326410,0.0182,0.1349,CMSDESynPUF1k
22,21601516410,0.2692,0.5288,CMSDESynPUF1k
22,21601517410,0.2692,0.5288,CMSDESynPUF1k
23,1150871410,0.0182,0.1349,CMSDESynPUF1k
22,1308842410,-0.1923,NA,CMSDESynPUF1k
23,1335606410,0.0091,0.0954,CMSDESynPUF1k
23,21603090410,-0.0057,NA,CMSDESynPUF1k
22,21603216410,0.2308,0.4895,CMSDESynPUF1k
22,21604228410,-0.1923,NA,CMSDESynPUF1k
22,21603241410,-0.1923,NA,CMSDESynPUF1k
22,21603215410,0.2308,0.4895,CMSDESynPUF1k
22,1154029410,0.2692,0.5288,CMSDESynPUF1k
23,21600259410,-0.0057,NA,CMSDESynPUF1k
23,951511410,-0.0057,NA,CMSDESynPUF1k
23,21602263410,0.017,0.1306,CMSDESynPUF1k
23,703244410,-0.0057,NA,CMSDESynPUF1k
23,1502826410,0.0068,0.0826,CMSDESynPUF1k
23,21602496410,-0.0057,NA,CMSDESynPUF1k
23,738818410,-0.0057,NA,CMSDESynPUF1k
23,40161718410,0.008,0.0892,CMSDESynPUF1k
23,908360410,-0.0057,NA,CMSDESynPUF1k
23,40161349410,-0.0057,NA,CMSDESynPUF1k
23,1836391410,-0.0057,NA,CMSDESynPUF1k
22,836715410,-0.1923,NA,CMSDESynPUF1k
22,21601538410,0.1923,0.4469,CMSDESynPUF1k
22,21604296410,-0.1923,NA,CMSDESynPUF1k
22,21603933410,0.3077,0.5653,CMSDESynPUF1k
22,1167322410,-0.1923,NA,CMSDESynPUF1k
22,1313200410,-0.1923,NA,CMSDESynPUF1k
22,1314002410,0.1923,0.4469,CMSDESynPUF1k
22,21601746410,0.3846,0.632,CMSDESynPUF1k
22,1502855410,-0.1923,NA,CMSDESynPUF1k
22,21600745410,0.2308,0.4895,CMSDESynPUF1k
23,21603892410,0.0148,0.1216,CMSDESynPUF1k
23,21605214410,-0.0057,NA,CMSDESynPUF1k
23,1189754410,-0.0057,NA,CMSDESynPUF1k
23,21600434410,-0.0057,NA,CMSDESynPUF1k
23,713192410,0.0068,0.0826,CMSDESynPUF1k
23,40175794410,-0.0057,NA,CMSDESynPUF1k
22,721724410,-0.1923,NA,CMSDESynPUF1k
22,21603491410,-0.1923,NA,CMSDESynPUF1k
22,21601240410,0.2308,0.4895,CMSDESynPUF1k
22,1326303410,0.2308,0.4895,CMSDESynPUF1k
22,21600602410,-0.1923,NA,CMSDESynPUF1k
22,733301410,-0.1923,NA,CMSDESynPUF1k
23,21604286410,0.008,0.0892,CMSDESynPUF1k
23,19008009410,-0.0057,NA,CMSDESynPUF1k
22,1551099410,-0.1923,NA,CMSDESynPUF1k
22,1746940410,-0.1923,NA,CMSDESynPUF1k
23,993631410,0.0068,0.0826,CMSDESynPUF1k
23,1310353410,-0.0057,NA,CMSDESynPUF1k
23,21600438410,-0.0057,NA,CMSDESynPUF1k
23,21600840410,0.0114,0.1067,CMSDESynPUF1k
23,21600836410,-0.0057,NA,CMSDESynPUF1k
23,40161256410,-0.0057,NA,CMSDESynPUF1k
23,1712549410,-0.0057,NA,CMSDESynPUF1k
23,40163678410,-0.0057,NA,CMSDESynPUF1k
23,21602949410,-0.0057,NA,CMSDESynPUF1k
23,19087208410,-0.0057,NA,CMSDESynPUF1k
23,40170475410,-0.0057,NA,CMSDESynPUF1k
23,40172246410,-0.0057,NA,CMSDESynPUF1k
23,42801112410,-0.0057,NA,CMSDESynPUF1k
23,40162187410,-0.0057,NA,CMSDESynPUF1k
23,529118410,-0.0057,NA,CMSDESynPUF1k
23,1146810410,0.0125,0.1119,CMSDESynPUF1k
23,21600169410,-0.0057,NA,CMSDESynPUF1k
22,738156410,-0.1923,NA,CMSDESynPUF1k
22,21600565410,-0.1923,NA,CMSDESynPUF1k
23,1529331410,-0.0057,NA,CMSDESynPUF1k
22,21600775410,-0.1923,NA,CMSDESynPUF1k
22,21604148410,-0.1923,NA,CMSDESynPUF1k
22,1557272410,-0.1923,NA,CMSDESynPUF1k
23,40226736410,-0.0057,NA,CMSDESynPUF1k
23,40170470410,-0.0057,NA,CMSDESynPUF1k
23,1350504410,0.0102,0.1012,CMSDESynPUF1k
23,1562586410,-0.0057,NA,CMSDESynPUF1k
22,1139699410,-0.1923,NA,CMSDESynPUF1k
23,1714319410,-0.0057,NA,CMSDESynPUF1k
23,705755410,-0.0057,NA,CMSDESynPUF1k
23,914053410,-0.0057,NA,CMSDESynPUF1k
23,1550023410,-0.0057,NA,CMSDESynPUF1k
23,19090244410,-0.0057,NA,CMSDESynPUF1k
23,1387104410,-0.0057,NA,CMSDESynPUF1k
23,1123904410,-0.0057,NA,CMSDESynPUF1k
23,1345141410,-0.0057,NA,CMSDESynPUF1k
23,1309944410,-0.0057,NA,CMSDESynPUF1k
22,716968410,-0.1923,NA,CMSDESynPUF1k
22,991382410,-0.1923,NA,CMSDESynPUF1k
22,21601698410,0.2692,0.5288,CMSDESynPUF1k
23,943116410,-0.0057,NA,CMSDESynPUF1k
23,42903728410,-0.0057,NA,CMSDESynPUF1k
22,916460410,-0.1923,NA,CMSDESynPUF1k
22,40161167410,-0.1923,NA,CMSDESynPUF1k
23,40227400410,-0.0057,NA,CMSDESynPUF1k
23,937791410,-0.0057,NA,CMSDESynPUF1k
23,1716903410,-0.0057,NA,CMSDESynPUF1k
23,40161064410,-0.0057,NA,CMSDESynPUF1k
23,40172600410,-0.0057,NA,CMSDESynPUF1k
23,40172688410,-0.0057,NA,CMSDESynPUF1k
23,19035577410,-0.0057,NA,CMSDESynPUF1k
23,21601215410,-0.0057,NA,CMSDESynPUF1k
23,40170341410,-0.0057,NA,CMSDESynPUF1k
22,21600509410,-0.1923,NA,CMSDESynPUF1k
22,1350310410,-0.1923,NA,CMSDESynPUF1k
22,1551803410,-0.1923,NA,CMSDESynPUF1k
23,19052903410,-0.0057,NA,CMSDESynPUF1k
23,40224069410,-0.0057,NA,CMSDESynPUF1k
23,1721543410,-0.0057,NA,CMSDESynPUF1k
23,19039926410,-0.0057,NA,CMSDESynPUF1k
23,1530014410,-0.0057,NA,CMSDESynPUF1k
23,40170408410,-0.0057,NA,CMSDESynPUF1k
22,21604463410,-0.1923,NA,CMSDESynPUF1k
22,1347384410,-0.1923,NA,CMSDESynPUF1k
22,1551673410,-0.1923,NA,CMSDESynPUF1k
23,19101422410,-0.0057,NA,CMSDESynPUF1k
23,1366279410,-0.0057,NA,CMSDESynPUF1k
23,40160955410,-0.0057,NA,CMSDESynPUF1k
23,40172270410,-0.0057,NA,CMSDESynPUF1k
23,979096410,-0.0057,NA,CMSDESynPUF1k
23,1377141410,-0.0057,NA,CMSDESynPUF1k
22,21604753410,-0.1923,NA,CMSDESynPUF1k
22,21604472410,-0.1923,NA,CMSDESynPUF1k
22,21604540410,-0.1923,NA,CMSDESynPUF1k
22,1141018410,-0.1923,NA,CMSDESynPUF1k
23,730548410,-0.0057,NA,CMSDESynPUF1k
23,1126557410,-0.0057,NA,CMSDESynPUF1k
22,1560524410,-0.1923,NA,CMSDESynPUF1k
22,1597756410,-0.1923,NA,CMSDESynPUF1k
23,40226656410,-0.0057,NA,CMSDESynPUF1k
22,1304107410,-0.1923,NA,CMSDESynPUF1k
22,21600409410,-0.1923,NA,CMSDESynPUF1k
23,40167333410,-0.0057,NA,CMSDESynPUF1k
23,21603932412,0.0909,0.3017,CMSDESynPUF1k
23,21601854412,0.2307,0.4806,CMSDESynPUF1k
23,21600080412,0.1295,0.3601,CMSDESynPUF1k
23,21601765412,0.075,0.274,CMSDESynPUF1k
23,21601746412,0.0557,0.2361,CMSDESynPUF1k
23,1341238412,0.017,0.1306,CMSDESynPUF1k
23,21600744412,0.158,0.3977,CMSDESynPUF1k
23,715997412,-0.0057,NA,CMSDESynPUF1k
23,21604792412,0.0159,0.1262,CMSDESynPUF1k
23,21600002412,0.0636,0.2524,CMSDESynPUF1k
23,21600492412,0.0239,0.1546,CMSDESynPUF1k
23,21600699412,-0.0057,NA,CMSDESynPUF1k
23,21603617412,0.058,0.2409,CMSDESynPUF1k
23,951237412,-0.0057,NA,CMSDESynPUF1k
23,21600651412,0.058,0.2409,CMSDESynPUF1k
23,21601136412,0.0375,0.1938,CMSDESynPUF1k
23,21601179412,0.025,0.1582,CMSDESynPUF1k
23,21600959412,0.1659,0.4076,CMSDESynPUF1k
23,21600885412,0.0227,0.1508,CMSDESynPUF1k
23,990009412,0.0091,0.0954,CMSDESynPUF1k
23,1115008412,0.0148,0.1216,CMSDESynPUF1k
23,21605058412,0.0227,0.1508,CMSDESynPUF1k
23,1236744412,-0.0057,NA,CMSDESynPUF1k
23,1347384412,0.008,0.0892,CMSDESynPUF1k
23,21600410412,0.0341,0.1847,CMSDESynPUF1k
23,1363053412,0.0227,0.1508,CMSDESynPUF1k
23,21600933412,-0.0057,NA,CMSDESynPUF1k
23,1518254412,0.0159,0.1262,CMSDESynPUF1k
23,21600985412,0.0841,0.2901,CMSDESynPUF1k
23,21604765412,0.0227,0.1508,CMSDESynPUF1k
22,21604182412,-0.1923,NA,CMSDESynPUF1k
22,21600280412,-0.1923,NA,CMSDESynPUF1k
23,1505346412,-0.0057,NA,CMSDESynPUF1k
23,21602869412,0.0159,0.1262,CMSDESynPUF1k
22,21604686412,0.3462,0.5996,CMSDESynPUF1k
23,21600174412,0.0193,0.1391,CMSDESynPUF1k
23,21604146412,0.0148,0.1216,CMSDESynPUF1k
23,21603127412,0.0091,0.0954,CMSDESynPUF1k
23,21603159412,-0.0057,NA,CMSDESynPUF1k
23,769935412,-0.0057,NA,CMSDESynPUF1k
23,21605145412,-0.0057,NA,CMSDESynPUF1k
23,1500211412,-0.0057,NA,CMSDESynPUF1k
23,21602894412,0.0136,0.1168,CMSDESynPUF1k
23,1237049412,0.0557,0.2361,CMSDESynPUF1k
23,21601698412,0.033,0.1816,CMSDESynPUF1k
23,21604220412,0.0239,0.1546,CMSDESynPUF1k
23,21603282412,-0.0057,NA,CMSDESynPUF1k
23,21603215412,0.0239,0.1546,CMSDESynPUF1k
23,21602019412,0.0182,0.1349,CMSDESynPUF1k
23,21600315412,0.0364,0.1908,CMSDESynPUF1k
23,21600859412,0.0102,0.1012,CMSDESynPUF1k
23,21600858412,0.0102,0.1012,CMSDESynPUF1k
23,21604607412,-0.0057,NA,CMSDESynPUF1k
23,21603638412,0.0216,0.147,CMSDESynPUF1k
